"character_code","fictional_work","character_name","gender","spectrum","spectrum_low","spectrum_high","mean_rating","num_ratings"
"TW/26","The Wire","Clarence Royce","male","BAP128","vulnerable","armoured",19.6,62
"TW/26","The Wire","Clarence Royce","male","BAP129","warm","cold",17.5,82
"TW/26","The Wire","Clarence Royce","male","BAP130","assertive","passive",-21,62
"TW/26","The Wire","Clarence Royce","male","BAP131","active","slothful",-6.5,49
"TW/26","The Wire","Clarence Royce","male","BAP132","imaginative","practical",13.5,61
"TW/26","The Wire","Clarence Royce","male","BAP133","adventurous","stick-in-the-mud",11.5,65
"TW/26","The Wire","Clarence Royce","male","BAP134","obedient","rebellious",3.2,67
"TW/26","The Wire","Clarence Royce","male","BAP135","competent","incompetent",5,74
"TW/26","The Wire","Clarence Royce","male","BAP136","unambitious","driven",31.1,76
"TW/26","The Wire","Clarence Royce","male","BAP137","simple","complicated",4.8,69
"TW/26","The Wire","Clarence Royce","male","BAP138","proletariat","bourgeoisie",29.1,69
"TW/26","The Wire","Clarence Royce","male","BAP139","alpha","beta",-19.4,68
"TW/26","The Wire","Clarence Royce","male","BAP140","'right-brained'","'left-brained'",-7.5,47
"TW/26","The Wire","Clarence Royce","male","BAP141","thick-skinned","sensitive",3.6,88
"TW/26","The Wire","Clarence Royce","male","BAP142","charismatic","uninspiring",-4.3,89
"TW/26","The Wire","Clarence Royce","male","BAP143","feisty","gracious",-23.4,87
"TW/26","The Wire","Clarence Royce","male","BAP144","eloquent","unpolished",-20.8,88
"TW/26","The Wire","Clarence Royce","male","BAP145","high IQ","low IQ",-11.6,84
"TW/26","The Wire","Clarence Royce","male","BAP146","insider","outsider",-29.1,60
"TW/26","The Wire","Clarence Royce","male","BAP147","morning lark","night owl",8.1,43
"TW/26","The Wire","Clarence Royce","male","BAP148","thin","thick",-5.4,46
"TW/26","The Wire","Clarence Royce","male","BAP149","sheeple","conspiracist",7.5,44
"TW/26","The Wire","Clarence Royce","male","BAP150","neat","messy",-10.6,50
"TW/26","The Wire","Clarence Royce","male","BAP151","vague","precise",0.5,45
"TW/26","The Wire","Clarence Royce","male","BAP152","philosophical","real",13.1,56
"TW/26","The Wire","Clarence Royce","male","BAP153","modern","historical",13.8,37
"TW/26","The Wire","Clarence Royce","male","BAP154","judgemental","accepting",-26.5,49
"TW/26","The Wire","Clarence Royce","male","BAP155","average","deviant",8.1,44
"TW/26","The Wire","Clarence Royce","male","BAP156","gossiping","confidential",-16.5,78
"TW/26","The Wire","Clarence Royce","male","BAP157","official","backdoor",14.7,75
"TW/26","The Wire","Clarence Royce","male","BAP158","scholarly","crafty",23.8,76
"TW/26","The Wire","Clarence Royce","male","BAP159","leisurely","hurried",-7.8,55
"TW/26","The Wire","Clarence Royce","male","BAP160","explorer","builder",17.6,62
"TW/26","The Wire","Clarence Royce","male","BAP161","captain","first-mate",-12.4,59
"TW/26","The Wire","Clarence Royce","male","BAP162","mysterious","unambiguous",3.4,70
"TW/26","The Wire","Clarence Royce","male","BAP163","independent","codependent",4.2,61
"TW/26","The Wire","Clarence Royce","male","BAP164","family-first","work-first",27.5,76
"TW/26","The Wire","Clarence Royce","male","BAP165","scruffy","manicured",21.1,72
"TW/26","The Wire","Clarence Royce","male","BAP166","wild","tame",-8.1,69
"TW/26","The Wire","Clarence Royce","male","BAP167","prestigious","disreputable",20.7,57
"TW/26","The Wire","Clarence Royce","male","BAP168","scandalous","proper",-21.1,63
"TW/26","The Wire","Clarence Royce","male","BAP169","unprepared","hoarder",8.3,54
"TW/26","The Wire","Clarence Royce","male","BAP170","sheltered","street-smart",16.9,72
"TW/26","The Wire","Clarence Royce","male","BAP171","open-minded","close-minded",21.6,68
"TW/26","The Wire","Clarence Royce","male","BAP172","permanent","transient",-8.7,22
"TW/26","The Wire","Clarence Royce","male","BAP173","dramatic","no-nonsense",-8.2,33
"TW/26","The Wire","Clarence Royce","male","BAP174","apprentice","master",18.1,39
"TW/26","The Wire","Clarence Royce","male","BAP175","straight","queer",-30.9,39
"TW/26","The Wire","Clarence Royce","male","BAP176","androgynous","gendered",36,23
"TW/26","The Wire","Clarence Royce","male","BAP177","repetitive","varied",-16.3,30
"TW/26","The Wire","Clarence Royce","male","BAP178","patient","impatient",4,25
"TW/26","The Wire","Clarence Royce","male","BAP179","poisonous","nurturing",-27.5,25
"TW/26","The Wire","Clarence Royce","male","BAP180","creepy","disarming",-12.4,23
"TW/26","The Wire","Clarence Royce","male","BAP181","inspiring","cringeworthy",25.4,30
"TW/26","The Wire","Clarence Royce","male","BAP182","soulless","soulful",-15.1,27
"TW/26","The Wire","Clarence Royce","male","BAP184","beautiful","ugly",11.7,29
"TW/26","The Wire","Clarence Royce","male","BAP185","domestic","industrial",24.7,24
"TW/26","The Wire","Clarence Royce","male","BAP186","juvenile","mature",-2.5,26
"TW/26","The Wire","Clarence Royce","male","BAP187","idealist","realist",19.8,25
"TW/26","The Wire","Clarence Royce","male","BAP188","nihilist","existentialist",-20.2,19
"TW/26","The Wire","Clarence Royce","male","BAP189","objective","subjective",17.8,17
"TW/26","The Wire","Clarence Royce","male","BAP190","theist","atheist",1.8,10
"TW/26","The Wire","Clarence Royce","male","BAP191","classical","avant-garde",-24.8,11
"TW/26","The Wire","Clarence Royce","male","BAP192","utilitarian","decorative",11.5,24
"TW/26","The Wire","Clarence Royce","male","BAP193","generalist","specialist",-18.4,22
"TW/26","The Wire","Clarence Royce","male","BAP194","multicolored","monochrome",-4.5,20
"TW/26","The Wire","Clarence Royce","male","BAP195","complimentary","insulting",16,23
"TW/26","The Wire","Clarence Royce","male","BAP196","individualist","communal",-24.1,20
"TW/26","The Wire","Clarence Royce","male","BAP197","equitable","hypocritical",25.1,19
"TW/26","The Wire","Clarence Royce","male","BAP198","traditional","unorthodox",-14,20
"TW/26","The Wire","Clarence Royce","male","BAP199","workaholic","slacker",-8,26
"TW/26","The Wire","Clarence Royce","male","BAP200","resourceful","helpless",-22.8,26
"TW/26","The Wire","Clarence Royce","male","BAP201","crazy","sane",-3.2,13
"TW/26","The Wire","Clarence Royce","male","BAP202","anarchist","statist",29.3,16
"TW/26","The Wire","Clarence Royce","male","BAP203","cool","dorky",-7.6,8
"TW/26","The Wire","Clarence Royce","male","BAP204","important","irrelevant",-8.6,17
"TW/26","The Wire","Clarence Royce","male","BAP205","noob","pro",24.4,7
"TW/26","The Wire","Clarence Royce","male","BAP206","deranged","reasonable",1.3,11
"TW/26","The Wire","Clarence Royce","male","BAP207","rural","urban",31.7,18
"TW/26","The Wire","Clarence Royce","male","BAP208","introspective","not introspective",15.8,13
"TW/26","The Wire","Clarence Royce","male","BAP209","city-slicker","country-bumpkin",-25,5
"TW/26","The Wire","Clarence Royce","male","BAP210","western","eastern",-10.8,17
"TW/26","The Wire","Clarence Royce","male","BAP211","mad","glad",-25,11
"TW/26","The Wire","Clarence Royce","male","BAP212","social","reclusive",-19,15
"TW/26","The Wire","Clarence Royce","male","BAP213","studious","goof-off",-9.6,7
"TW/26","The Wire","Clarence Royce","male","BAP214","slugabed","go-getter",14.8,8
"TW/26","The Wire","Clarence Royce","male","BAP215","penny-pincher","overspender",-2.4,16
"TW/26","The Wire","Clarence Royce","male","BAP216","liberal","conservative",14,3
"TW/26","The Wire","Clarence Royce","male","BAP217","unassuming","pretentious",37.4,12
"TW/26","The Wire","Clarence Royce","male","BAP218","persistent","quitter",-12.6,8
"TW/26","The Wire","Clarence Royce","male","BAP219","hedonist","monastic",-26.6,11
"TW/26","The Wire","Clarence Royce","male","BAP220","patriotic","unpatriotic",-2.3,7
"TW/26","The Wire","Clarence Royce","male","BAP221","tactful","indiscreet",-15.6,7
"TW/26","The Wire","Clarence Royce","male","BAP222","wholesome","salacious",25,6
"TW/26","The Wire","Clarence Royce","male","BAP223","joyful","miserable",24.5,11
"TW/26","The Wire","Clarence Royce","male","BAP224","zany","regular",8.3,6
"TW/26","The Wire","Clarence Royce","male","BAP225","alert","oblivious",10.4,5
"TW/26","The Wire","Clarence Royce","male","BAP226","feminist","sexist",26.8,9
"TW/26","The Wire","Clarence Royce","male","BAP227","racist","egalitarian",21.2,5
"TW/26","The Wire","Clarence Royce","male","BAP228","abstract","concrete",14,7
"TW/26","The Wire","Clarence Royce","male","BAP229","formal","intimate",-21.8,14
"TW/26","The Wire","Clarence Royce","male","BAP230","resolute","wavering",9.9,8
"TW/26","The Wire","Clarence Royce","male","BAP231","deep","shallow",37,5
"TW/26","The Wire","Clarence Royce","male","BAP232","valedictorian","drop out",-15.4,13
"TW/26","The Wire","Clarence Royce","male","BAP233","minimalist","pack rat",3.4,9
"TW/26","The Wire","Clarence Royce","male","BAP234","trash","treasure",-27.6,7
"TW/26","The Wire","Clarence Royce","male","BAP267","stinky","fresh",-15.5,20
"TW/26","The Wire","Clarence Royce","male","BAP268","legit","scrub",36.9,15
"TW/25","The Wire","Clay Davis","male","BAP1","playful","serious",-13.7,112
"TW/25","The Wire","Clay Davis","male","BAP2","shy","bold",40.1,108
"TW/25","The Wire","Clay Davis","male","BAP3","cheery","sorrowful",-28.2,120
"TW/25","The Wire","Clay Davis","male","BAP4","masculine","feminine",-27.1,122
"TW/25","The Wire","Clay Davis","male","BAP5","charming","awkward",-27.3,109
"TW/25","The Wire","Clay Davis","male","BAP6","lewd","tasteful",-29.7,122
"TW/25","The Wire","Clay Davis","male","BAP7","intellectual","physical",-8.2,106
"TW/25","The Wire","Clay Davis","male","BAP8","strict","lenient",12.3,109
"TW/25","The Wire","Clay Davis","male","BAP9","refined","rugged",-7,122
"TW/25","The Wire","Clay Davis","male","BAP10","trusting","suspicious",32.1,113
"TW/25","The Wire","Clay Davis","male","BAP11","innocent","worldly",32.1,116
"TW/25","The Wire","Clay Davis","male","BAP12","artistic","scientific",-6.1,115
"TW/25","The Wire","Clay Davis","male","BAP13","stoic","expressive",31.6,98
"TW/25","The Wire","Clay Davis","male","BAP14","cunning","honorable",-38.1,125
"TW/25","The Wire","Clay Davis","male","BAP15","orderly","chaotic",13.4,131
"TW/25","The Wire","Clay Davis","male","BAP16","normal","weird",10.3,102
"TW/25","The Wire","Clay Davis","male","BAP17","competitive","cooperative",-28.9,122
"TW/25","The Wire","Clay Davis","male","BAP18","tense","relaxed",5.1,119
"TW/25","The Wire","Clay Davis","male","BAP19","brave","careful",7,102
"TW/25","The Wire","Clay Davis","male","BAP20","spiritual","skeptical",16.7,92
"TW/25","The Wire","Clay Davis","male","BAP21","unlucky","fortunate",22.7,93
"TW/25","The Wire","Clay Davis","male","BAP22","ferocious","pacifist",-22.2,105
"TW/25","The Wire","Clay Davis","male","BAP23","modest","flamboyant",36.4,114
"TW/25","The Wire","Clay Davis","male","BAP24","dominant","submissive",-25.9,103
"TW/25","The Wire","Clay Davis","male","BAP25","forgiving","vengeful",30.9,95
"TW/25","The Wire","Clay Davis","male","BAP26","wise","foolish",11.5,104
"TW/25","The Wire","Clay Davis","male","BAP27","impulsive","cautious",-0.899999999999999,110
"TW/25","The Wire","Clay Davis","male","BAP28","loyal","traitorous",34.5,130
"TW/25","The Wire","Clay Davis","male","BAP29","creative","conventional",-11.1,110
"TW/25","The Wire","Clay Davis","male","BAP30","curious","apathetic",7.6,90
"TW/25","The Wire","Clay Davis","male","BAP31","rude","respectful",-22.7,103
"TW/25","The Wire","Clay Davis","male","BAP32","diligent","lazy",11,110
"TW/25","The Wire","Clay Davis","male","BAP33","lustful","chaste",-34.7,111
"TW/25","The Wire","Clay Davis","male","BAP34","chatty","reserved",-36.5,116
"TW/25","The Wire","Clay Davis","male","BAP35","emotional","logical",-11.3,104
"TW/25","The Wire","Clay Davis","male","BAP36","moody","stable",-18.2,113
"TW/25","The Wire","Clay Davis","male","BAP37","dunce","genius",-2.4,120
"TW/25","The Wire","Clay Davis","male","BAP38","arrogant","humble",-38.4,117
"TW/25","The Wire","Clay Davis","male","BAP39","heroic","villainous",32.5,102
"TW/25","The Wire","Clay Davis","male","BAP40","attractive","repulsive",23.6,112
"TW/25","The Wire","Clay Davis","male","BAP41","rational","whimsical",10.4,108
"TW/25","The Wire","Clay Davis","male","BAP42","mischievous","well behaved",-37,108
"TW/25","The Wire","Clay Davis","male","BAP43","aloof","obsessed",1.3,91
"TW/25","The Wire","Clay Davis","male","BAP44","indulgent","sober",-33.3,129
"TW/25","The Wire","Clay Davis","male","BAP45","kinky","vanilla",-27.8,104
"TW/25","The Wire","Clay Davis","male","BAP46","straightforward","cryptic",9.6,89
"TW/25","The Wire","Clay Davis","male","BAP47","spontaneous","deliberate",17.8,90
"TW/25","The Wire","Clay Davis","male","BAP48","libertarian","socialist",-23,100
"TW/25","The Wire","Clay Davis","male","BAP49","scheduled","spontaneous",-12.1,83
"TW/25","The Wire","Clay Davis","male","BAP50","works hard","plays hard",21.1,102
"TW/25","The Wire","Clay Davis","male","BAP51","reasoned","instinctual",13.1,121
"TW/25","The Wire","Clay Davis","male","BAP52","focused on the present","focused on the future",-5.3,126
"TW/25","The Wire","Clay Davis","male","BAP53","empirical","theoretical",-12.7,92
"TW/25","The Wire","Clay Davis","male","BAP54","open","guarded",15.9,108
"TW/25","The Wire","Clay Davis","male","BAP55","methodical","astonishing",1.7,106
"TW/25","The Wire","Clay Davis","male","BAP56","mighty","puny",-5.6,100
"TW/25","The Wire","Clay Davis","male","BAP57","bossy","meek",-30.8,112
"TW/25","The Wire","Clay Davis","male","BAP58","barbaric","civilized",-9.2,113
"TW/25","The Wire","Clay Davis","male","BAP59","gregarious","private",-32.4,110
"TW/25","The Wire","Clay Davis","male","BAP60","quiet","loud",38.6,108
"TW/25","The Wire","Clay Davis","male","BAP61","political","nonpolitical",-42.3,100
"TW/25","The Wire","Clay Davis","male","BAP62","confident","insecure",-28.4,121
"TW/25","The Wire","Clay Davis","male","BAP63","democratic","authoritarian",24.3,114
"TW/25","The Wire","Clay Davis","male","BAP64","debased","pure",-38,123
"TW/25","The Wire","Clay Davis","male","BAP65","fast","slow",-10.2,109
"TW/25","The Wire","Clay Davis","male","BAP66","frugal","lavish",35.7,102
"TW/25","The Wire","Clay Davis","male","BAP67","ludicrous","sensible",-19.6,101
"TW/25","The Wire","Clay Davis","male","BAP68","orange","purple",7.8,74
"TW/25","The Wire","Clay Davis","male","BAP69","tall","short",18.6,93
"TW/25","The Wire","Clay Davis","male","BAP70","young","old",18,114
"TW/25","The Wire","Clay Davis","male","BAP71","down2earth","head@clouds",3,101
"TW/25","The Wire","Clay Davis","male","BAP72","extrovert","introvert",-37.6,119
"TW/25","The Wire","Clay Davis","male","BAP73","open to new experinces","uncreative",3,95
"TW/25","The Wire","Clay Davis","male","BAP74","calm","anxious",9.6,113
"TW/25","The Wire","Clay Davis","male","BAP75","disorganized","self-disciplined",3.1,99
"TW/25","The Wire","Clay Davis","male","BAP76","quarrelsome","warm",-16.3,89
"TW/25","The Wire","Clay Davis","male","BAP77","nerd","jock",14.6,90
"TW/25","The Wire","Clay Davis","male","BAP78","lowbrow","highbrow",-9.3,114
"TW/25","The Wire","Clay Davis","male","BAP79","selfish","altruistic",-41.1,99
"TW/25","The Wire","Clay Davis","male","BAP80","autistic","neurotypical",25.9,84
"TW/25","The Wire","Clay Davis","male","BAP81","angelic","demonic",27.3,95
"TW/25","The Wire","Clay Davis","male","BAP82","hesitant","decisive",21.2,103
"TW/25","The Wire","Clay Davis","male","BAP83","devout","heathen",28.9,115
"TW/25","The Wire","Clay Davis","male","BAP84","cruel","kind",-23.4,105
"TW/25","The Wire","Clay Davis","male","BAP85","direct","roundabout",16.7,123
"TW/25","The Wire","Clay Davis","male","BAP86","mathematical","literary",9.8,94
"TW/25","The Wire","Clay Davis","male","BAP87","blue-collar","ivory-tower",21.9,93
"TW/25","The Wire","Clay Davis","male","BAP88","slovenly","stylish",19.6,99
"TW/25","The Wire","Clay Davis","male","BAP89","playful","shy",-35.8,109
"TW/25","The Wire","Clay Davis","male","BAP90","serious","bold",26.8,81
"TW/25","The Wire","Clay Davis","male","BAP91","charming","trusting",-31.1,95
"TW/25","The Wire","Clay Davis","male","BAP92","awkward","suspicious",26.9,109
"TW/25","The Wire","Clay Davis","male","BAP93","hipster","basic",18.5,97
"TW/25","The Wire","Clay Davis","male","BAP94","coordinated","clumsy",-6.9,110
"TW/25","The Wire","Clay Davis","male","BAP95","funny","humorless",-25,113
"TW/25","The Wire","Clay Davis","male","BAP96","politically correct","edgy",21,92
"TW/25","The Wire","Clay Davis","male","BAP97","rich","poor",-26.9,91
"TW/25","The Wire","Clay Davis","male","BAP98","hard","soft",-12.82,115
"TW/25","The Wire","Clay Davis","male","BAP99","remote","involved",20.9,102
"TW/25","The Wire","Clay Davis","male","BAP100","metaphorical","literal",-8.3,95
"TW/25","The Wire","Clay Davis","male","BAP101","biased","impartial",-34.4,103
"TW/25","The Wire","Clay Davis","male","BAP102","mundane","extraordinary",13,106
"TW/25","The Wire","Clay Davis","male","BAP103","tiresome","interesting",2.4,76
"TW/25","The Wire","Clay Davis","male","BAP104","smooth","rough",-25.4,105
"TW/25","The Wire","Clay Davis","male","BAP105","spicy","mild",-28.4,102
"TW/25","The Wire","Clay Davis","male","BAP106","enslaved","emancipated",8.8,94
"TW/25","The Wire","Clay Davis","male","BAP107","optimistic","pessimistic",-5.7,106
"TW/25","The Wire","Clay Davis","male","BAP108","sickly","healthy",3.3,94
"TW/25","The Wire","Clay Davis","male","BAP109","luddite","technophile",-19.1,89
"TW/25","The Wire","Clay Davis","male","BAP110","vain","demure",-36.1,107
"TW/25","The Wire","Clay Davis","male","BAP111","high-tech","low-tech",22.2,89
"TW/25","The Wire","Clay Davis","male","BAP112","flexible","rigid",-18.1,82
"TW/25","The Wire","Clay Davis","male","BAP113","cosmopolitan","provincial",-11,101
"TW/25","The Wire","Clay Davis","male","BAP114","arcane","mainstream",9.1,97
"TW/25","The Wire","Clay Davis","male","BAP115","outlaw","sheriff",-22.9,115
"TW/25","The Wire","Clay Davis","male","BAP116","pronatalist","child free",14.3,54
"TW/25","The Wire","Clay Davis","male","BAP117","sad","happy",23.4,96
"TW/25","The Wire","Clay Davis","male","BAP118","jealous","compersive",-20.3,107
"TW/25","The Wire","Clay Davis","male","BAP119","bitter","sweet",-15.5,102
"TW/25","The Wire","Clay Davis","male","BAP120","resigned","resistant",14.9,81
"TW/25","The Wire","Clay Davis","male","BAP121","sarcastic","genuine",-30.2,109
"TW/25","The Wire","Clay Davis","male","BAP122","human","animalistic",13.3,111
"TW/25","The Wire","Clay Davis","male","BAP123","sporty","bookish",-6.2,70
"TW/25","The Wire","Clay Davis","male","BAP124","moderate","extreme",20.9,98
"TW/25","The Wire","Clay Davis","male","BAP125","angry","good-humored",5.9,108
"TW/25","The Wire","Clay Davis","male","BAP126","depressed","bright",18.7,105
"TW/25","The Wire","Clay Davis","male","BAP127","self-conscious","self-assured",31,92
"TW/25","The Wire","Clay Davis","male","BAP128","vulnerable","armoured",27.6,96
"TW/25","The Wire","Clay Davis","male","BAP129","warm","cold",1.1,107
"TW/25","The Wire","Clay Davis","male","BAP130","assertive","passive",-31.8,100
"TW/25","The Wire","Clay Davis","male","BAP131","active","slothful",0.100000000000001,84
"TW/25","The Wire","Clay Davis","male","BAP132","imaginative","practical",4.6,90
"TW/25","The Wire","Clay Davis","male","BAP133","adventurous","stick-in-the-mud",-5.7,85
"TW/25","The Wire","Clay Davis","male","BAP134","obedient","rebellious",23,95
"TW/25","The Wire","Clay Davis","male","BAP135","competent","incompetent",4.3,99
"TW/25","The Wire","Clay Davis","male","BAP136","unambitious","driven",33.8,98
"TW/25","The Wire","Clay Davis","male","BAP137","simple","complicated",-4.1,97
"TW/25","The Wire","Clay Davis","male","BAP138","proletariat","bourgeoisie",28.1,106
"TW/25","The Wire","Clay Davis","male","BAP139","alpha","beta",-17.7,106
"TW/25","The Wire","Clay Davis","male","BAP140","'right-brained'","'left-brained'",1.8,67
"TW/25","The Wire","Clay Davis","male","BAP141","thick-skinned","sensitive",-4.4,102
"TW/25","The Wire","Clay Davis","male","BAP142","charismatic","uninspiring",-29.5,96
"TW/25","The Wire","Clay Davis","male","BAP143","feisty","gracious",-30.2,98
"TW/25","The Wire","Clay Davis","male","BAP144","eloquent","unpolished",-17.8,88
"TW/25","The Wire","Clay Davis","male","BAP145","high IQ","low IQ",-7.7,113
"TW/25","The Wire","Clay Davis","male","BAP146","insider","outsider",-33.6,71
"TW/25","The Wire","Clay Davis","male","BAP147","morning lark","night owl",16.6,38
"TW/25","The Wire","Clay Davis","male","BAP148","thin","thick",32.1,68
"TW/25","The Wire","Clay Davis","male","BAP149","sheeple","conspiracist",18.4,61
"TW/25","The Wire","Clay Davis","male","BAP150","neat","messy",-1.7,61
"TW/25","The Wire","Clay Davis","male","BAP151","vague","precise",-20.8,63
"TW/25","The Wire","Clay Davis","male","BAP152","philosophical","real",16.5,61
"TW/25","The Wire","Clay Davis","male","BAP153","modern","historical",1.7,53
"TW/25","The Wire","Clay Davis","male","BAP154","judgemental","accepting",-17.4,59
"TW/25","The Wire","Clay Davis","male","BAP155","average","deviant",29.8,62
"TW/25","The Wire","Clay Davis","male","BAP156","gossiping","confidential",-30.5,90
"TW/25","The Wire","Clay Davis","male","BAP157","official","backdoor",31.8,100
"TW/25","The Wire","Clay Davis","male","BAP158","scholarly","crafty",34.8,105
"TW/25","The Wire","Clay Davis","male","BAP159","leisurely","hurried",-20.4,90
"TW/25","The Wire","Clay Davis","male","BAP160","explorer","builder",14.2,83
"TW/25","The Wire","Clay Davis","male","BAP161","captain","first-mate",-12.7,91
"TW/25","The Wire","Clay Davis","male","BAP162","mysterious","unambiguous",11.2,83
"TW/25","The Wire","Clay Davis","male","BAP163","independent","codependent",0.600000000000001,84
"TW/25","The Wire","Clay Davis","male","BAP164","family-first","work-first",26.4,95
"TW/25","The Wire","Clay Davis","male","BAP165","scruffy","manicured",25.3,95
"TW/25","The Wire","Clay Davis","male","BAP166","wild","tame",-19.5,87
"TW/25","The Wire","Clay Davis","male","BAP167","prestigious","disreputable",36.9,90
"TW/25","The Wire","Clay Davis","male","BAP168","scandalous","proper",-35.9,81
"TW/25","The Wire","Clay Davis","male","BAP169","unprepared","hoarder",19.3,64
"TW/25","The Wire","Clay Davis","male","BAP170","sheltered","street-smart",27.5,73
"TW/25","The Wire","Clay Davis","male","BAP171","open-minded","close-minded",11.9,80
"TW/25","The Wire","Clay Davis","male","BAP172","permanent","transient",-0.200000000000003,40
"TW/25","The Wire","Clay Davis","male","BAP173","dramatic","no-nonsense",-18.4,45
"TW/25","The Wire","Clay Davis","male","BAP174","apprentice","master",26.6,47
"TW/25","The Wire","Clay Davis","male","BAP175","straight","queer",-22.7,31
"TW/25","The Wire","Clay Davis","male","BAP176","androgynous","gendered",35,32
"TW/25","The Wire","Clay Davis","male","BAP177","repetitive","varied",-33.2,32
"TW/25","The Wire","Clay Davis","male","BAP178","patient","impatient",27.3,45
"TW/25","The Wire","Clay Davis","male","BAP179","poisonous","nurturing",-31.1,36
"TW/25","The Wire","Clay Davis","male","BAP180","creepy","disarming",-15.2,34
"TW/25","The Wire","Clay Davis","male","BAP181","inspiring","cringeworthy",25.8,28
"TW/25","The Wire","Clay Davis","male","BAP182","soulless","soulful",-13.3,24
"TW/25","The Wire","Clay Davis","male","BAP184","beautiful","ugly",13.8,29
"TW/25","The Wire","Clay Davis","male","BAP185","domestic","industrial",22.5,26
"TW/25","The Wire","Clay Davis","male","BAP186","juvenile","mature",-19.1,40
"TW/25","The Wire","Clay Davis","male","BAP187","idealist","realist",24.5,37
"TW/25","The Wire","Clay Davis","male","BAP188","nihilist","existentialist",-7.5,27
"TW/25","The Wire","Clay Davis","male","BAP189","objective","subjective",15.6,29
"TW/25","The Wire","Clay Davis","male","BAP190","theist","atheist",14.2,18
"TW/25","The Wire","Clay Davis","male","BAP191","classical","avant-garde",-11.9,31
"TW/25","The Wire","Clay Davis","male","BAP192","utilitarian","decorative",1.2,23
"TW/25","The Wire","Clay Davis","male","BAP193","generalist","specialist",5.2,26
"TW/25","The Wire","Clay Davis","male","BAP194","multicolored","monochrome",-7.4,25
"TW/25","The Wire","Clay Davis","male","BAP195","complimentary","insulting",21.1,25
"TW/25","The Wire","Clay Davis","male","BAP196","individualist","communal",-33.8,33
"TW/25","The Wire","Clay Davis","male","BAP197","equitable","hypocritical",36.4,30
"TW/25","The Wire","Clay Davis","male","BAP198","traditional","unorthodox",6.2,19
"TW/25","The Wire","Clay Davis","male","BAP199","workaholic","slacker",18.8,29
"TW/25","The Wire","Clay Davis","male","BAP200","resourceful","helpless",-28.6,32
"TW/25","The Wire","Clay Davis","male","BAP201","crazy","sane",-4,10
"TW/25","The Wire","Clay Davis","male","BAP202","anarchist","statist",8.8,27
"TW/25","The Wire","Clay Davis","male","BAP203","cool","dorky",-7.6,7
"TW/25","The Wire","Clay Davis","male","BAP204","important","irrelevant",-5.6,28
"TW/25","The Wire","Clay Davis","male","BAP205","noob","pro",14.5,11
"TW/25","The Wire","Clay Davis","male","BAP206","deranged","reasonable",-17.7,13
"TW/25","The Wire","Clay Davis","male","BAP207","rural","urban",22.2,18
"TW/25","The Wire","Clay Davis","male","BAP208","introspective","not introspective",23.4,25
"TW/25","The Wire","Clay Davis","male","BAP209","city-slicker","country-bumpkin",-32.2,11
"TW/25","The Wire","Clay Davis","male","BAP210","western","eastern",-5.1,10
"TW/25","The Wire","Clay Davis","male","BAP211","mad","glad",-10.1,17
"TW/25","The Wire","Clay Davis","male","BAP212","social","reclusive",-37.2,15
"TW/25","The Wire","Clay Davis","male","BAP213","studious","goof-off",23.5,13
"TW/25","The Wire","Clay Davis","male","BAP214","slugabed","go-getter",-22.7,7
"TW/25","The Wire","Clay Davis","male","BAP215","penny-pincher","overspender",15.5,20
"TW/25","The Wire","Clay Davis","male","BAP216","liberal","conservative",2.1,11
"TW/25","The Wire","Clay Davis","male","BAP217","unassuming","pretentious",29.1,15
"TW/25","The Wire","Clay Davis","male","BAP218","persistent","quitter",-34.1,12
"TW/25","The Wire","Clay Davis","male","BAP219","hedonist","monastic",-34.8,9
"TW/25","The Wire","Clay Davis","male","BAP220","patriotic","unpatriotic",11.9,11
"TW/25","The Wire","Clay Davis","male","BAP221","tactful","indiscreet",17.9,13
"TW/25","The Wire","Clay Davis","male","BAP222","wholesome","salacious",38,13
"TW/25","The Wire","Clay Davis","male","BAP223","joyful","miserable",-1.3,11
"TW/25","The Wire","Clay Davis","male","BAP224","zany","regular",-26.3,11
"TW/25","The Wire","Clay Davis","male","BAP225","alert","oblivious",-2.5,11
"TW/25","The Wire","Clay Davis","male","BAP226","feminist","sexist",32.4,20
"TW/25","The Wire","Clay Davis","male","BAP227","racist","egalitarian",1.5,12
"TW/25","The Wire","Clay Davis","male","BAP228","abstract","concrete",3.9,14
"TW/25","The Wire","Clay Davis","male","BAP229","formal","intimate",4.3,17
"TW/25","The Wire","Clay Davis","male","BAP230","resolute","wavering",-7.6,5
"TW/25","The Wire","Clay Davis","male","BAP231","deep","shallow",31,7
"TW/25","The Wire","Clay Davis","male","BAP232","valedictorian","drop out",-2,14
"TW/25","The Wire","Clay Davis","male","BAP233","minimalist","pack rat",21.8,13
"TW/25","The Wire","Clay Davis","male","BAP234","trash","treasure",-28.1,8
"TW/25","The Wire","Clay Davis","male","BAP267","stinky","fresh",-14,27
"TW/25","The Wire","Clay Davis","male","BAP268","legit","scrub",36.4,15
"TW/24","The Wire","D'Angelo Barksdale","male","BAP1","playful","serious",10.4,120
"TW/24","The Wire","D'Angelo Barksdale","male","BAP2","shy","bold",4.2,110
"TW/24","The Wire","D'Angelo Barksdale","male","BAP3","cheery","sorrowful",25.7,126
"TW/24","The Wire","D'Angelo Barksdale","male","BAP4","masculine","feminine",-11,109
